pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,traversal_time
"214530_DP2_214530_DP3_walkway_1","214530_DP2","214530_DP3","1","1","18"
"214530_DP3_214530_DP4_walkway_1","214530_DP3","214530_DP4","1","1","12"
"214530_DP4_214530_ENT3_stairs_1","214530_DP4","214530_ENT3","2","1","42"
"214530_DP4_214530_ENT4_elevator_1","214530_DP4","214530_ENT4","5","1","60"
"2145641_2145642_walkway_1","2145641","2145642","1","1","120"
"2145643_2145644_walkway_1","2145643","2145644","1","1","120"
"2148541_214820_DP2_elevator_1","2148541","214820_DP2","5","1","60"
"2148542_214820_DP2_elevator_1","2148542","214820_DP2","5","1","60"
"2148541_214820_DP2_stairs_1","2148541","214820_DP2","2","1","30"
"2148542_214820_DP2_stairs_1","2148542","214820_DP2","2","1","30"
"2148453_214820_ENT2_walkway_1","2148453","214820_ENT2","1","1","150"
"2148453_214820_ENT1_walkway_1","2148453","214820_ENT1","1","1","108"
"214820_ENT1_214820_DP1_stairs_1","214820_ENT1","214820_DP1","2","1","42"
"214820_ENT2_214820_DP1_elevator_1","214820_ENT2","214820_DP1","5","1","60"
"214820_DP1_214820_DP2_walkway_1","214820_DP1","214820_DP2","1","1","12"
"214820_DP2_214820_DP3_walkway_1","214820_DP2","214820_DP3","1","1","12"
"214820_DP3_214820_ENT3_stairs_1","214820_DP3","214820_ENT3","2","1","30"
"214820_DP3_214820_ENT4_elevator_1","214820_DP3","214820_ENT4","5","1","60"
"2148541_2148542_walkway_1","2148541","2148542","1","1","120"
"2765301_276520_ENT1_walkway_1","2765301","276520_ENT1","1","1","18"
"2765275_276520_ENT1_walkway_1","2765275","276520_ENT1","1","1","30"
"2765275_2765276_walkway_1","2765275","2765276","1","1","60"
"2756441_275610_ENT1_walkway_1","2756441","275610_ENT1","1","1","12"
"2756442_275610_ENT1_walkway_1","2756442","275610_ENT1","1","1","12"
"2756419_275610_ENT1_walkway_1","2756419","275610_ENT1","1","1","120"
"2756418_275610_ENT1_walkway_1","2756418","275610_ENT1","1","1","42"
"275610_ENT1_275610_CCP1_walkway_1","275610_ENT1","275610_CCP1","1","1","90"
"275610_ENT1_275610_CCP2_walkway_1","275610_ENT1","275610_CCP2","1","1","60"
"2756441_2756442_walkway_1","2756441","2756442","1","1","120"
"2756124_2756123_walkway_1","2756124","2756123","1","1","120"
"2126159_2126158_DP2_stairs_1","2126159","2126158_DP2","2","1","30"
"2126160_2126158_DP2_stairs_1","2126160","2126158_DP2","2","1","30"
"2126159_2126158_DP1_elevator_1","2126159","2126158_DP1","5","1","60"
"2126160_2126158_DP1_elevator_1","2126160","2126158_DP1","5","1","60"
"2126159_2126158_DP3_stairs_1","2126159","2126158_DP3","2","1","30"
"2126160_2126158_DP3_stairs_1","2126160","2126158_DP3","2","1","30"
"2126163_2126158_ENT1_walkway_1","2126163","2126158_ENT1","1","1","30"
"2126162_2126158_ENT1_walkway_1","2126162","2126158_ENT1","1","1","90"
"2126158_ENT1_2126158_TXI1_walkway_1","2126158_ENT1","2126158_TXI1","1","1","30"
"2126158_ENT1_2126158_KAR1_walkway_1","2126158_ENT1","2126158_KAR1","1","1","60"
"2126158_ENT1_2126158_KAR2_walkway_1","2126158_ENT1","2126158_KAR2","1","1","60"
"2126158_ENT1_2126158_SHD1_walkway_1","2126158_ENT1","2126158_SHD1","1","1","90"
"2126158_ENT1_2126158_CNC_fare_gate_0","2126158_ENT1","2126158_CNC","6","0","30"
"2126158_CNC_2126158_ENT1_exit_gate_0","2126158_CNC","2126158_ENT1","7","0","30"
"2126158_ENT1_2126158_DP4_walkway_1","2126158_ENT1","2126158_DP4","1","1","72"
"2126158_ENT1_2126158_DP5_walkway_1","2126158_ENT1","2126158_DP5","1","1","90"
"2126158_CNC_2126158_DP1_walkway_1","2126158_CNC","2126158_DP1","1","1","12"
"2126158_CNC_2126158_DP2_walkway_1","2126158_CNC","2126158_DP2","1","1","12"
"2126158_CNC_2126158_DP3_walkway_1","2126158_CNC","2126158_DP3","1","1","12"
"2126158_DP4_2126158_ENT2_elevator_1","2126158_DP4","2126158_ENT2","5","1","60"
"2126158_DP4_2126158_ENT2_stairs_1","2126158_DP4","2126158_ENT2","2","1","30"
"2126158_DP5_2126158_TPR1_elevator_1","2126158_DP5","2126158_TPR1","5","1","120"
"2126159_2126160_walkway_1","2126159","2126160","1","1","120"
"2155457_2155458_walkway_1","2155457","2155458","1","1","120"
"2065163_206516_DP5_elevator_1","2065163","206516_DP5","5","1","90"
"2065164_206516_DP5_elevator_1","2065164","206516_DP5","5","1","90"
"2065163_206516_DP5_escalator_1","2065163","206516_DP5","4","1","42"
"2065164_206516_DP5_escalator_1","2065164","206516_DP5","4","1","42"
"2065163_206516_DP4_elevator_1","2065163","206516_DP4","5","1","90"
"2065164_206516_DP4_elevator_1","2065164","206516_DP4","5","1","90"
"2065163_206516_DP4_escalator_1","2065163","206516_DP4","4","1","42"
"2065164_206516_DP4_escalator_1","2065164","206516_DP4","4","1","42"
"206515_206516_ENT1_walkway_1","206515","206516_ENT1","1","1","60"
"206530_206516_ENT1_walkway_1","206530","206516_ENT1","1","1","126"
"206516_ENT1_206516_DP1_walkway_1","206516_ENT1","206516_DP1","1","1","6"
"206516_ENT1_206516_DP2_walkway_1","206516_ENT1","206516_DP2","1","1","18"
"206516_DP1_206516_DP3_escalator_1","206516_DP1","206516_DP3","4","1","42"
"206516_DP2_206516_DP3_elevator_1","206516_DP2","206516_DP3","5","1","72"
"206516_DP3_206516_CNC1_walkway_1","206516_DP3","206516_CNC1","1","1","18"
"206516_CNC1_206516_DP4_walkway_1","206516_CNC1","206516_DP4","1","1","18"
"206516_DP5_206516_CNC2_walkway_1","206516_DP5","206516_CNC2","1","1","18"
"206516_CNC2_206516_DP6_walkway_1","206516_CNC2","206516_DP6","1","1","18"
"206516_DP6_206516_DP7_elevator_1","206516_DP6","206516_DP7","5","1","72"
"206516_DP6_206516_DP8_escalator_1","206516_DP6","206516_DP8","4","1","42"
"206516_DP7_206516_ENT2_walkway_1","206516_DP7","206516_ENT2","1","1","12"
"206516_DP8_206516_ENT2_walkway_1","206516_DP8","206516_ENT2","1","1","6"
"2065163_2065164_walkway_1","2065163","2065164","1","1","120"
"2060115_206044_DP8_elevator_1","2060115","206044_DP8","5","1","90"
"2060114_206044_DP8_elevator_1","2060114","206044_DP8","5","1","90"
"2060115_206044_DP10_escalator_1","2060115","206044_DP10","4","1","36"
"2060114_206044_DP10_escalator_1","2060114","206044_DP10","4","1","36"
"2060115_206044_DP11_escalator_1","2060115","206044_DP11","4","1","36"
"2060114_206044_DP11_escalator_1","2060114","206044_DP11","4","1","36"
"2060115_206044_DP12_escalator_1","2060115","206044_DP12","4","1","36"
"2060114_206044_DP12_escalator_1","2060114","206044_DP12","4","1","36"
"2060115_206044_DP13_elevator_1","2060115","206044_DP13","5","1","90"
"2060114_206044_DP13_elevator_1","2060114","206044_DP13","5","1","90"
"2060116_206044_ENT3_walkway_1","2060116","206044_ENT3","1","1","42"
"206083_206044_ENT3_walkway_1","206083","206044_ENT3","1","1","126"
"206046_206044_ENT1_walkway_1","206046","206044_ENT1","1","1","180"
"206045_206044_ENT1_walkway_1","206045","206044_ENT1","1","1","216"
"206052_206044_ENT1_walkway_1","206052","206044_ENT1","1","1","72"
"206085_206044_ENT1_walkway_1","206085","206044_ENT1","1","1","72"
"206044_ENT1_206044_DP1_walkway_1","206044_ENT1","206044_DP1","1","1","12"
"206044_ENT1_206044_DP2_walkway_1","206044_ENT1","206044_DP2","1","1","18"
"206044_DP1_206044_DP4_elevator_1","206044_DP1","206044_DP4","5","1","60"
"206044_DP2_206044_DP6_escalator_1","206044_DP2","206044_DP6","4","1","60"
"206044_ENT2_206044_DP3_walkway_1","206044_ENT2","206044_DP3","1","1","24"
"206044_DP3_206044_DP4_walkway_1","206044_DP3","206044_DP4","1","1","18"
"206044_DP3_206044_DP6_escalator_1","206044_DP3","206044_DP6","4","1","48"
"206044_DP4_206044_DP5_elevator_1","206044_DP4","206044_DP5","5","1","60"
